Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2010 [YR2010],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005]
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.990702786,9.615068271,8.313170792,7.877600353,7.892507176,7.603557613,7.529868203,6.87621041,6.919593718,..,9.250222551,9.063444109,8.999844696,9.296803932,9.406998865,9.275958268,8.780859698,9.127353202,9.275636617,9.120036553,8.803624525
Israel,ISR,Forest area (% of land area),AG.LND.FRST.ZS,7.218114603,7.319778189,7.421441774,7.52310536,7.624768946,6.469500924,6.469500924,6.469500924,6.469500924,6.469500924,7.116451017,7.070240296,7.074861368,7.07948244,7.084103512,7.088724584,7.111829945,7.107208872,7.1025878,7.097966728,7.093345656
Italy,ITA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.703512198,..,..,..,..,..,-0.760844382,-0.981816618,..,..,..,..,..,..,..,..,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.680594198,6.327708948,5.751905744,5.38747546,5.563259469,5.498165145,5.437857589,5.37687093,5.311315442,..,6.836836177,7.662168039,7.662604587,7.77212967,8.064459636,8.18925745,6.71897022,7.564248487,7.860767964,8.025766415,8.173783064
Italy,ITA,Forest area (% of land area),AG.LND.FRST.ZS,30.87593663,31.05886993,31.24180322,31.42473652,31.60766982,31.79060991,31.97355001,31.76875021,31.94948443,32.13021865,30.69300333,28.45618986,28.68018428,28.90417871,29.12520228,29.34917386,30.46903175,30.24506018,30.0210886,29.79711702,29.57314544
Jamaica,JAM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.112348912,..,..,..,..,..,0.112032765,0.107893203,..,..,..,..,..,..,..,..,..
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.664607715,2.448869311,2.588580197,2.500750419,2.452418296,2.604738412,2.471884805,2.933707295,2.845730012,..,2.661482239,3.78950826,3.768638497,3.806386039,3.908559691,3.878874772,2.818474209,3.458106721,4.342126485,4.378426925,3.854014752
Jamaica,JAM,Forest area (% of land area),AG.LND.FRST.ZS,51.91615882,52.26722068,52.61828255,52.96934441,53.32040628,53.67867036,54.0378578,54.39704524,54.75530933,55.11449677,51.56509695,48.10710988,48.45290859,48.79870729,49.144506,49.49030471,51.21929825,50.87349954,50.52770083,50.18190212,49.83610342
Japan,JPN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.021941933,..,..,..,..,..,-0.036120682,0.029698979,..,..,..,..,..,..,..,..,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.493010565,9.822297325,9.908431318,9.562839774,9.276629423,9.189697811,9.098304984,8.801681435,8.540980205,..,9.030061533,9.323415561,9.204791229,9.467613289,9.51275428,9.469634517,8.598248928,9.044142107,9.570784184,9.303737228,9.49198928
Japan,JPN,Forest area (% of land area),AG.LND.FRST.ZS,68.48175583,68.4696845,68.45761317,68.44554184,68.43347051,68.42249657,68.40877915,68.40877915,68.40877915,68.40877915,68.49382716,68.24691358,68.27160494,68.2962963,68.32098765,68.34567901,68.4691358,68.44444444,68.41975309,68.39506173,68.37037037
Jordan,JOR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.709171986,2.98147233,2.79375767,2.864728014,2.731322514,2.597786972,2.672228405,2.486623181,2.438204112,..,2.781778794,3.176186604,3.114621124,3.172535294,3.18547751,3.329605285,2.997131378,3.051945799,3.371546348,3.366409389,3.44627904
Jordan,JOR,Forest area (% of land area),AG.LND.FRST.ZS,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032,1.10494107,1.10494107,1.10494107,1.10494107,1.10494107,1.09822032,1.10494107,1.10494107,1.10494107,1.10494107
Kazakhstan,KAZ,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.111816999,..,..,..,..,..,0.167678604,0.16783113,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.82436446,14.56638251,15.26278838,12.10241477,10.87226272,11.36053552,11.89614517,11.8513159,11.45693783,..,14.07314044,8.072629613,7.903981166,8.820274326,9.802120407,10.52622175,13.27361979,15.34074602,12.81242182,12.1047148,11.17116807
Kazakhstan,KAZ,Forest area (% of land area),AG.LND.FRST.ZS,1.158437938,1.175201022,1.191964107,1.208727229,1.22549031,1.236326258,1.247160796,1.257992073,1.268822462,1.279653295,1.141674823,1.169361707,1.166593029,1.163824314,1.161055636,1.158286958,1.144443494,1.147212209,1.149980887,1.152749565,1.15551828
Kenya,KEN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-1.447964481,..,..,..,..,..,-1.747945859,2.797508345,..,..,..,..,..,..,..,..,..
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.301772158,0.273997499,0.309754058,0.324410689,0.359452718,0.389590299,0.377928444,0.340321563,0.423783898,..,0.300732682,0.260288294,0.231669148,0.219840481,0.188299589,0.208781937,0.286295484,0.24904513,0.242081741,0.247018262,0.227167866
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,6.321035246,6.28802755,6.255019855,6.222012159,6.189004463,6.240942475,6.292880486,6.344818498,6.344818498,6.344818498,6.354042942,6.959957128,6.89936571,6.838774291,6.778182872,6.717591454,6.414634361,6.475225779,6.535817198,6.596408617,6.657000035
Kiribati,KIR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.477395338,0.564127142,0.556137428,0.548511237,0.540896253,0.622061871,0.788415579,0.776920319,0.765254095,..,0.485767033,0.355429181,0.349471134,0.458148155,0.450247626,0.552498406,0.594483183,0.607533401,0.621561971,0.74198917,0.758240452
Kiribati,KIR,Forest area (% of land area),AG.LND.FRST.ZS,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123
"Korea, Dem. People's Rep.",PRK,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,2.115136139,..,..,..,..,..,1.997865001,1.665607561,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.503644026,1.551572969,1.108325444,1.246318841,0.996671213,1.185411613,2.134895546,1.977721253,2.18341993,..,2.10274697,3.132267246,3.215754891,3.050628348,3.089739908,3.13153895,2.266220325,2.995868919,2.713291792,3.28166461,3.245877438
"Korea, Dem. People's Rep.",PRK,Forest area (% of land area),AG.LND.FRST.ZS,51.66647288,51.49015862,51.31384437,51.13753011,50.96121585,50.78490159,50.60858733,50.43227307,50.25595881,50.07964455,51.84278714,53.60592974,53.42961548,53.25330122,53.07698696,52.9006727,52.0191014,52.19541566,52.37172992,52.54804418,52.72435844
"Korea, Rep.",KOR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.111123171,..,..,..,..,..,0.105460917,0.129480246,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.98478721,11.9586009,11.89000868,11.58874374,11.91474367,12.02472517,12.20028602,12.22524582,11.79932538,..,11.60791602,9.714493739,9.954155954,9.717757697,9.723895501,10.10575182,10.68065582,10.49685145,10.34618659,10.07157738,9.982450603
"Korea, Rep.",KOR,Forest area (% of land area),AG.LND.FRST.ZS,65.61374627,65.43006885,65.24952271,65.1442061,65.03155626,64.87911457,64.78309917,64.67391304,64.57136998,64.46882691,65.70987654,67.13663695,66.85032045,66.72383511,66.625,66.51931419,65.89635277,66.03567378,66.17519604,66.29438481,66.40681466
Kosovo,XKX,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-1.705058025,..,..,..,..,..,-2.568458338,-3.464714656,..,..,..,..,..,..,..,..,..
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,26.29058751,25.47440065,24.77326637,23.1838022,23.20895692,23.13702198,22.36876769,22.08921039,22.0224164,..,26.97965604,24.37017236,25.28915647,26.01321211,26.88716685,28.13454038,27.5253006,28.55410798,28.19459481,30.51404573,30.79469952
Kuwait,KWT,Forest area (% of land area),AG.LND.FRST.ZS,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.272166105,0.280022447,0.287878788,0.295735129,0.30359147,0.342873176,0.335016835,0.327160494,0.319304153,0.311447811
Kyrgyz Republic,KGZ,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.968265229,..,..,..,..,..,2.344894033,-0.263597565,..,..,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.38178651,1.794121918,1.639974843,1.663953395,1.724051177,1.595525916,1.521409491,1.779275005,1.556643256,..,1.165586722,0.95337253,0.802814908,0.995852243,1.108401275,1.089192302,1.255735372,1.411999216,1.228076796,1.019469602,1.026614534
Kyrgyz Republic,KGZ,Forest area (% of land area),AG.LND.FRST.ZS,6.434337852,6.457413973,6.480490094,6.503566215,6.526642336,6.549739312,6.572806152,6.667883212,6.762982273,6.858081335,6.411261731,6.156934307,6.182367049,6.207799791,6.233232534,6.258665276,6.385828989,6.360396246,6.334963504,6.309530761,6.284098019
Lao PDR,LAO,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.849372253,..,..,..,..,..,-0.754209334,0.652983701,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.478923877,0.50740729,0.635958995,0.653637811,1.317280722,2.293360853,2.739812211,2.741627996,2.609681834,..,0.460861368,0.169055324,0.184857098,0.202066285,0.20621736,0.2136979,0.413100752,0.339031816,0.291003292,0.280530097,0.219066618
Lao PDR,LAO,Forest area (% of land area),AG.LND.FRST.ZS,73.24956672,73.10008666,72.95060659,72.80112652,72.65164645,72.50216638,72.35268631,72.20320624,72.05372617,71.9042461,73.39904679,75.4982669,75.28834489,75.07842288,74.86850087,74.65857886,73.6089688,73.81889081,74.02881282,74.23873484,74.44865685
Latvia,LVA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.23272281,..,..,..,..,..,-0.34330534,-0.212269088,..,..,..,..,..,..,..,..,..
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.835493313,3.721147063,3.701592882,3.651352159,3.701593036,3.648821173,3.665855177,4.042188179,3.955435862,..,4.061872255,2.927076514,3.149107682,3.181579866,3.317373005,3.367030096,3.436572194,3.724758973,3.876699912,3.696429298,3.443810739
Latvia,LVA,Forest area (% of land area),AG.LND.FRST.ZS,54.2762701,54.35587005,54.40926194,54.51522369,54.58619025,54.65727624,54.72838512,54.80834273,54.87067161,54.93300048,54.17930591,52.10946042,52.32027783,52.53109525,52.74191266,52.95273008,54.02071406,53.79599974,53.58518233,53.37436491,53.1635475
Lebanon,LBN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.313630726,..,..,..,..,..,-0.441505869,0,..,..,..,..,..,..,..,..,..
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.071493797,4.238282748,3.930312343,4.016900629,4.134596535,4.141917722,4.299515468,4.051370164,4.076894274,..,4.21153464,4.077783393,4.23202311,4.026584099,3.967297222,3.9130059,4.550151946,3.914165316,3.154794472,3.409835694,3.67756536
Lebanon,LBN,Forest area (% of land area),AG.LND.FRST.ZS,13.48445748,13.5427175,13.60097752,13.65923754,13.71749756,13.77614858,13.83479961,13.89345064,13.95210166,14.01075269,13.42619746,13.50733138,13.49921799,13.49110459,13.4829912,13.47487781,13.43431085,13.44242424,13.45053763,13.45865103,13.46676442
Lesotho,LSO,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-1.032969875,..,..,..,..,..,-0.466283892,-0.48909382,..,..,..,..,..,..,..,..,..
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.284460517,0.307694142,0.30071067,0.298515066,0.315685529,0.332523549,0.334682897,0.346246108,0.362307409,..,0.275609793,0.191853129,0.196488939,0.201987158,0.20313572,0.214361955,0.266313577,0.23148964,0.221447602,0.216087681,0.215418454
Lesotho,LSO,Forest area (% of land area),AG.LND.FRST.ZS,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398
Liberia,LBR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.679473592,..,..,..,..,..,0.667803154,0.625985155,..,..,..,..,..,..,..,..,..
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.211577212,0.229709292,0.216555329,0.2798481,0.281738701,0.307404651,0.272211611,0.23448965,0.23899343,..,0.187595232,0.150959453,0.152339529,0.148773753,0.155993308,0.178591134,0.143841627,0.149673095,0.184868989,0.207256313,0.208196483
Liberia,LBR,Forest area (% of land area),AG.LND.FRST.ZS,81.91216777,81.59800664,81.28384551,80.96968439,80.65552326,80.34136213,80.027201,79.71303987,79.39887874,79.08471761,82.2263289,85.3679402,85.05377907,84.73961794,84.42545681,84.11129568,82.54049003,82.85465116,83.16881229,83.48297342,83.79713455
Libya,LBY,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.714752633,9.168355709,9.273220725,9.116574105,7.997426401,7.847927464,8.382057693,8.477868963,8.380729344,..,9.608454155,8.346564592,8.166078752,8.24248791,8.703781959,8.486622726,9.19467249,8.792257212,8.266404753,8.989490546,9.13838937
Libya,LBY,Forest area (% of land area),AG.LND.FRST.ZS,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688
Liechtenstein,LIE,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,-0.598979096,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.958814489,5.189130073,5.143475842,4.298879508,4.270652514,3.983534881,4.232244318,3.692177873,3.945292108,..,5.278364196,6.629701061,6.260620696,6.49254829,6.7306568,6.677505637,5.878565446,6.202599419,5.679075531,6.576125923,6.624805697
Liechtenstein,LIE,Forest area (% of land area),AG.LND.FRST.ZS,41.87125,41.871875,41.873125,41.87375,41.875,41.875,41.875,41.875,41.875,41.875,41.87,41.875,41.874375,41.87375,41.87375,41.873125,41.870625,41.87125,41.87125,41.871875,41.8725
Lithuania,LTU,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.509475873,..,..,..,..,..,-0.718868101,-0.379072011,..,..,..,..,..,..,..,..,..
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.913325743,3.992940664,3.830693465,3.703492659,3.810789214,3.904845812,3.966902972,4.158422562,4.198076022,..,4.068083042,3.003255289,3.212499186,3.258722606,3.288228155,3.526720564,3.695956383,4.083507545,4.088145504,3.981762324,3.861517472
Lithuania,LTU,Forest area (% of land area),AG.LND.FRST.ZS,34.67785685,34.73210582,34.78579976,34.85395052,34.90822027,34.96056959,35.05691161,35.0950024,35.12693597,35.14290276,34.62305544,32.22718571,32.46649649,32.70580728,32.94511806,33.18442884,34.38372557,34.14439569,33.9023612,33.66305041,33.42373963
Luxembourg,LUX,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0.034536383,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,21.02838372,20.13387346,18.68006408,17.34616222,16.02867977,15.20582045,15.09216281,15.33020757,15.30642656,..,21.7574405,19.61952785,20.65568201,22.0093006,22.67342686,25.45323535,20.97299341,22.55192972,23.14617017,24.79704354,25.60420297
Luxembourg,LUX,Forest area (% of land area),AG.LND.FRST.ZS,36.50205761,36.50205761,36.50205761,36.50205761,36.50205761,36.50205761,36.50205761,36.50205761,36.50205761,36.50205761,36.50205761,35.67901235,35.76131687,35.8436214,35.92592593,36.00823045,36.41975309,36.33744856,36.25514403,36.17283951,36.09053498
"Macao SAR, China",MAC,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.287258068,..,..,..,..,..,0.366898717,0.49969431,..,..,..,..,..,..,..,..,..
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.100717581,0.122613506,0.127606246,0.127596996,0.135346585,0.127739729,0.135703195,0.12755921,0.152766255,..,0.088409221,0.104650238,0.102700134,0.06680536,0.089703541,0.092681049,0.082162021,0.089015683,0.08850687,0.086863187,0.093255492
Madagascar,MDG,Forest area (% of land area),AG.LND.FRST.ZS,21.56904408,21.54632474,21.52342042,21.50070127,21.47798212,21.45527673,21.43255414,21.40983156,21.38712616,21.36440358,21.60123121,22.40717749,22.32658287,22.24598824,22.16539361,22.08479898,21.68182584,21.76242047,21.8430151,21.92360973,22.00420435
Malawi,MWI,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.831690744,..,..,..,..,..,0.966082463,0.878374347,..,..,..,..,..,..,..,..,..
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.062156976,0.061704298,0.061871473,0.052180694,0.055537956,0.065096398,0.067345051,0.076061492,0.077836684,..,0.061212099,0.063684264,0.05948215,0.058051867,0.062499047,0.062592276,0.069365009,0.069930583,0.062210458,0.060121661,0.06019349
Malawi,MWI,Forest area (% of land area),AG.LND.FRST.ZS,27.78638099,27.34089945,26.8954179,26.44993636,26.00445482,25.55897327,25.11349173,24.66801018,24.22252864,23.77704709,28.23186254,32.68667798,32.24119644,31.79571489,31.35023335,30.9047518,28.67734408,29.12282563,29.56830717,30.01378871,30.45927026
Malaysia,MYS,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.184105781,..,..,..,..,..,-0.2441619,0.356487018,..,..,..,..,..,..,..,..,..
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.07620238,7.080248362,7.589690457,7.923564998,7.814088295,7.689838122,7.317875576,7.752148815,7.927126037,..,7.097979384,5.361673228,5.460347212,5.633584028,5.850077034,6.282887624,6.559572504,7.450065403,7.108435391,6.64454285,6.51677658
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,57.98497641,58.29943083,58.61388525,58.92833967,59.2427941,58.78752093,58.63488054,58.48224015,58.32959976,58.17695937,57.67052199,59.9341044,59.70774616,59.48138792,59.25502968,59.02867144,57.89688023,58.12323847,58.34959671,58.57595495,58.80231319
Maldives,MDV,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.654450911,2.869866616,2.719012867,3.149294983,3.011558239,3.701328042,3.746993369,4.072103192,3.973956262,..,2.624887153,1.646408682,1.676510344,2.107517395,1.751018304,2.409522433,2.575051504,2.533134579,2.595682231,2.656577793,2.252787914
Maldives,MDV,Forest area (% of land area),AG.LND.FRST.ZS,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333
Mali,MLI,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.483574528,..,..,..,..,..,1.427246345,1.248752791,..,..,..,..,..,..,..,..,..
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.201100982,0.194624453,0.19574642,0.199595937,0.209303734,0.259943425,0.279812002,0.286721356,0.29657102,..,0.18472556,0.128808907,0.142836826,0.12051418,0.11683518,0.119653221,0.172136787,0.147375805,0.151632184,0.143145185,0.129153365
Mali,MLI,Forest area (% of land area),AG.LND.FRST.ZS,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363
Malta,MLT,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.173907034,6.475758827,5.563811012,5.430805313,3.729892769,2.964713376,3.247870147,3.198316143,3.293245606,..,6.248371356,5.46032039,6.335426484,5.859044353,6.548213153,6.479459874,6.085187757,6.644209959,6.687581821,6.538237823,6.512577233
Malta,MLT,Forest area (% of land area),AG.LND.FRST.ZS,1.09375,1.09375,1.09375,1.09375,1.09375,1.1875,1.3125,1.4375,1.4375,1.4375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375
Marshall Islands,MHL,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0.28043573,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.476824015,2.468613355,2.459030801,2.623157336,2.611238875,3.118341166,3.100615079,3.081558706,3.061693238,..,2.483987165,1.970288056,2.139619926,2.291475659,2.057420731,2.386371893,2.488667685,2.314567447,2.497948125,2.510535293,2.533615661
Marshall Islands,MHL,Forest area (% of land area),AG.LND.FRST.ZS,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222
Mauritania,MRT,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,2.273921449,..,..,..,..,..,2.663525901,2.657809149,..,..,..,..,..,..,..,..,..
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.68359045,0.736532985,0.678454997,0.737745687,0.879815244,0.782989056,0.81492894,0.838005587,0.872793555,..,0.686852526,0.482849894,0.518057064,0.557935865,0.517998712,0.557966222,0.692519115,0.576414856,0.621387214,0.555929037,0.499305929
Mauritania,MRT,Forest area (% of land area),AG.LND.FRST.ZS,0.351023576,0.34574561,0.340467643,0.335189677,0.32991171,0.324633744,0.319394586,0.314058407,0.308819249,0.30348307,0.356301543,0.409081207,0.403803241,0.398525274,0.393247308,0.387969341,0.361579509,0.366857476,0.372135442,0.377413408,0.382691375
Mauritius,MUS,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.545397614,..,..,..,..,..,0.868490317,-0.192962989,..,..,..,..,..,..,..,..,..
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.906410475,2.970024269,3.034990528,3.132598572,3.136372847,3.197535651,3.297451534,3.264040403,3.294591006,..,2.927063408,2.047396815,2.148313908,2.16665648,2.266415026,2.268626679,2.741639064,2.789117802,2.742753963,2.674238776,2.409925014
Mauritius,MUS,Forest area (% of land area),AG.LND.FRST.ZS,18.90246305,18.89359606,18.88472906,18.87586207,18.86699507,18.86206897,19.03940887,19.0591133,19.07881773,19.09852217,18.91133005,20.65517241,20.48078818,20.30640394,20.1320197,19.95763547,19.08571429,19.26009852,19.43448276,19.608867,19.78325123
Mexico,MEX,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.180684526,..,..,..,..,..,0.201955203,0.276347125,..,..,..,..,..,..,..,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.134993377,4.147972825,4.003630132,3.840633659,3.870316544,3.837647208,3.779372436,3.58639514,3.521600048,..,4.056954882,3.83397972,3.777038684,3.79604559,3.925940997,3.962113262,3.986790881,4.146991471,4.187211587,4.167900165,4.077064206
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,34.37373904,34.3107333,34.24772757,34.18472183,34.12171609,34.05599424,33.99026724,33.92454024,33.85881839,33.79309139,34.43674477,35.17649631,35.10252116,35.028546,34.95457085,34.88059569,34.51071993,34.58469508,34.65867023,34.73264539,34.80662054
"Micronesia, Fed. Sts.",FSM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.04267425,..,..,..,..,..,-0.04219976,0.021896563,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.160003067,1.24394767,1.321727314,1.303004361,1.377587623,1.542439793,1.614914698,1.50923297,1.581569507,..,1.068832829,1.210371957,1.399645423,1.308081144,1.496697877,1.500600207,1.262491335,1.158871619,1.34045691,1.328600989,1.507513981
"Micronesia, Fed. Sts.",FSM,Forest area (% of land area),AG.LND.FRST.ZS,91.65428571,91.69428571,91.73428571,91.77428571,91.81428571,91.85714286,91.9,91.94285714,91.98571429,92.02857143,91.61428571,91.22857143,91.26714286,91.30571429,91.34428571,91.38285714,91.57571429,91.53714286,91.49857143,91.46,91.42142857
