country,year,poverty_gap_index_international_povline
Czechia,2009,0.004397103
Czechia,2010,0.010773584
Czechia,2011,0.021047664
Czechia,2012,0.025789333
Czechia,2013,0.023032951
Czechia,2014,0
Czechia,2015,0.007835795
Czechia,2016,0
Czechia,2017,0
Czechia,2018,0.005605231
Czechia,2019,0
Democratic Republic of Congo,2004,58.48805036
Democratic Republic of Congo,2012,32.57398068
Denmark,1987,0.488474578
Denmark,1992,0.486371288
Denmark,1995,0
Denmark,2000,0
Denmark,2003,0.226480459
Denmark,2004,0.221854565
Denmark,2005,0.145830247
Denmark,2006,0.03986037
Denmark,2007,0.002852343
Denmark,2008,0.069815836
Denmark,2009,0.134112468
Denmark,2010,0.00210441
Denmark,2011,0
Denmark,2012,0
Denmark,2013,0.274130516
Denmark,2014,0.084531029
Denmark,2015,0.1401925
Denmark,2016,0.202647333
Denmark,2017,0.088844856
Denmark,2018,0.142596392
Denmark,2019,0.212501468
Djibouti,2002,6.855667982
Djibouti,2012,8.448635657
Djibouti,2013,8.414240645
Djibouti,2017,6.354373985
Dominican Republic,1986,2.267840969
Dominican Republic,1989,4.949395453
Dominican Republic,1992,2.142375137
Dominican Republic,1996,2.373917409
Dominican Republic,1997,2.564112255
Dominican Republic,2000,2.399930035
Dominican Republic,2001,1.554932114
Dominican Republic,2002,2.550144349
Dominican Republic,2003,2.939041312
Dominican Republic,2004,3.635686004
Dominican Republic,2005,2.284894123
Dominican Republic,2006,1.740536764
Dominican Republic,2007,1.742329888
Dominican Republic,2008,1.450617974
Dominican Republic,2009,1.219583052
Dominican Republic,2010,0.931359045
Dominican Republic,2011,1.042382865
Dominican Republic,2012,0.976145565
Dominican Republic,2013,0.754996699
Dominican Republic,2014,0.777416992
Dominican Republic,2015,0.637197622
Dominican Republic,2016,0.608264415
Dominican Republic,2017,0.34740635
Dominican Republic,2018,0.195330895
Dominican Republic,2019,0.230107576
Dominican Republic,2020,0.37008118
East Asia and Pacific,1990,25.61950126
East Asia and Pacific,1991,24.73869877
East Asia and Pacific,1992,23.45693067
East Asia and Pacific,1993,22.06359938
East Asia and Pacific,1994,19.34843072
East Asia and Pacific,1995,17.06475778
East Asia and Pacific,1996,15.10574405
East Asia and Pacific,1997,15.25245317
East Asia and Pacific,1998,16.05617665
East Asia and Pacific,1999,14.40559868
East Asia and Pacific,2000,13.01224802
East Asia and Pacific,2001,12.14566906
East Asia and Pacific,2002,10.72575726
East Asia and Pacific,2003,9.221788901
East Asia and Pacific,2004,7.716021133
East Asia and Pacific,2005,5.866518959
East Asia and Pacific,2006,5.766746608
East Asia and Pacific,2007,5.049550828
East Asia and Pacific,2008,4.719806061
East Asia and Pacific,2009,4.01004268
East Asia and Pacific,2010,3.258242952
East Asia and Pacific,2011,2.367479218
East Asia and Pacific,2012,1.92681912
East Asia and Pacific,2013,0.844678709
East Asia and Pacific,2014,0.691667454
East Asia and Pacific,2015,0.522976568
East Asia and Pacific,2016,0.422425536
East Asia and Pacific,2017,0.352811133
East Asia and Pacific,2018,0.282750469
East Asia and Pacific,2019,0.194301375
Ecuador,1987,7.322195542
Ecuador,1994,7.705021932
Ecuador,1995,6.649373734
Ecuador,1998,6.111458668
Ecuador,1999,9.781674515
Ecuador,2000,11.66154799
Ecuador,2003,5.811369364
Ecuador,2004,6.232008902
Ecuador,2005,4.514155394
Ecuador,2006,2.846392284
Ecuador,2007,3.191459412
Ecuador,2008,2.902944651
Ecuador,2009,2.581338018
Ecuador,2010,1.927102085
Ecuador,2011,1.751828972
Ecuador,2012,1.535593194
Ecuador,2013,1.031972428
Ecuador,2014,0.822460348
Ecuador,2015,1.231299776
Ecuador,2016,1.248541707
Ecuador,2017,1.055405022
Ecuador,2018,1.011732966
Ecuador,2019,1.092873078
Ecuador,2020,2.072052377
Egypt,1990,0.726821964
Egypt,1995,0.413771273
Egypt,1999,0.25232867
Egypt,2004,0.437496611
Egypt,2008,0.423932802
Egypt,2010,0.135772916
Egypt,2012,0.109213401
Egypt,2015,0.102433046
Egypt,2017,0.399816918
El Salvador,1989,11.21163138
El Salvador,1991,10.84648158
El Salvador,1995,5.718432684
El Salvador,1996,6.264498228
El Salvador,1998,11.60421642
El Salvador,1999,9.264565447
El Salvador,2000,5.426723363
El Salvador,2001,6.346672983
El Salvador,2002,6.553325766
El Salvador,2003,8.01617487
El Salvador,2004,5.152552563
El Salvador,2005,4.344171947
El Salvador,2006,2.218197796
El Salvador,2007,1.276645638
El Salvador,2008,2.037702082
El Salvador,2009,1.98866146
El Salvador,2010,1.617116303
El Salvador,2011,1.250313896
El Salvador,2012,1.117315245
El Salvador,2013,0.865860451
El Salvador,2014,0.764082604
El Salvador,2015,0.477425253
El Salvador,2016,0.588752818
El Salvador,2017,0.474081624
El Salvador,2018,0.388305916
El Salvador,2019,0.283758469
Estonia,1993,0.493142317
Estonia,1995,0.137732764
Estonia,1998,0.028664115
Estonia,2000,0.291739192
Estonia,2001,0.295044306
Estonia,2002,0.308451989
Estonia,2003,0.220702617
Estonia,2003,1.296418159
Estonia,2004,0.129505029
Estonia,2004,0.56663341
Estonia,2005,0.332457986
Estonia,2006,0.454189475
Estonia,2007,0.264144672
Estonia,2008,0.241040161
Estonia,2009,0.255469782
Estonia,2010,0.42620468
Estonia,2011,0.565838495
Estonia,2012,0.384443498
Estonia,2013,0.625145588
Estonia,2014,0.489785058
Estonia,2015,0.405816166
Estonia,2016,0.313378983
Estonia,2017,0.179708597
Estonia,2018,0.198914528
Estonia,2019,0.326782877
Eswatini,1994,55.7630914
Eswatini,2000,22.54549728
Eswatini,2009,20.86906605
Eswatini,2016,12.75767639
Ethiopia,1981,22.94061356
Ethiopia,1995,25.30809452
Ethiopia,1999,14.97190856
Ethiopia,2004,7.497471285
Ethiopia,2010,8.281877885
Ethiopia,2015,7.604096475
Europe and Central Asia,1990,1.19635982
Europe and Central Asia,1991,1.321654571
Europe and Central Asia,1992,1.760918776
Europe and Central Asia,1993,2.060522665
Europe and Central Asia,1994,2.664048654
Europe and Central Asia,1995,2.832094457
Europe and Central Asia,1996,2.885027522
Europe and Central Asia,1997,2.868966499
Europe and Central Asia,1998,2.774120927
Europe and Central Asia,1999,3.355119016
Europe and Central Asia,2000,3.329868721
Europe and Central Asia,2001,2.994243639
Europe and Central Asia,2002,2.636776399
Europe and Central Asia,2003,2.760757059
Europe and Central Asia,2004,2.395135689
Europe and Central Asia,2005,2.321972991
Europe and Central Asia,2006,2.077027941
Europe and Central Asia,2007,1.808303914
Europe and Central Asia,2008,1.59226298
Europe and Central Asia,2009,1.446738247
Europe and Central Asia,2010,1.404958647
Europe and Central Asia,2011,1.288539573
Europe and Central Asia,2012,1.211509958
Europe and Central Asia,2013,1.046100441
Europe and Central Asia,2014,1.122151715
Europe and Central Asia,2015,0.94687379
Europe and Central Asia,2016,0.872667695
Europe and Central Asia,2017,0.848162281
Europe and Central Asia,2018,0.679347936
Europe and Central Asia,2019,0.660559168
Fiji,2002,0.29225675
Fiji,2008,0.143209305
Fiji,2013,0.05952025
Fiji,2019,0.179256746
Finland,1987,0
Finland,1991,0
Finland,1995,0
Finland,2000,0
Finland,2003,0.039563432
Finland,2004,0.027282214
Finland,2005,0.038957684
Finland,2006,0.069489647
Finland,2007,0.034581302
Finland,2008,0.021883764
Finland,2009,0.039711561
Finland,2010,0.030568415
Finland,2011,0.039874096
Finland,2012,0.048752154
Finland,2013,0.065297884
Finland,2014,0.04383191
Finland,2015,0.05600412
Finland,2016,0.028916778
Finland,2017,0.061983659
Finland,2018,0.046943836
Finland,2019,0.038024214
France,1978,0.596267642
France,1984,1.116287557
France,1989,0.831415611
France,1994,0
France,2000,0
France,2003,0.058206769
France,2004,0.024836964
France,2005,0.031869276
France,2006,0.019581936
France,2007,0.011397104
France,2008,0.007473316
France,2009,0.022687077
France,2010,0.048889089
France,2011,0.003281517
France,2012,0.025872051
France,2013,0.04806819
France,2014,0.008641777
France,2015,0.06274642
France,2016,0.051200755
France,2017,0.005571566
France,2018,0.01357142
Gabon,2005,1.239290574
Gabon,2017,0.580106183
Gambia,1998,39.09601029
Gambia,2003,20.34274962
Gambia,2010,9.143088413
Gambia,2015,3.019525438
Georgia,1996,1.439751967
Georgia,1997,6.673262659
Georgia,1998,6.263271934
Georgia,1999,7.567148425
Georgia,2000,8.148499495
Georgia,2001,7.767456494
Georgia,2002,3.77022264
Georgia,2003,3.97541961
Georgia,2004,3.758636696
Georgia,2005,3.96248591
Georgia,2006,3.847562092
Georgia,2007,4.193666762
Georgia,2008,3.623121691
Georgia,2009,3.673169972
Georgia,2010,4.433216426
Georgia,2011,4.277757902
Georgia,2012,2.999136075
Georgia,2013,2.091099929
Georgia,2014,1.602631831
Georgia,2015,1.173551111
Georgia,2016,1.22131994
Georgia,2017,1.624011139
Georgia,2018,1.53542393
Georgia,2019,1.14208553
Georgia,2020,1.454650205
Germany,1991,0
Germany,1992,0
Germany,1993,0
Germany,1994,0.120642838
Germany,1995,0.1268182
Germany,1996,0
Germany,1997,0
Germany,1998,0
Germany,1999,0
Germany,2000,0
Germany,2001,0
Germany,2002,0
Germany,2003,0
Germany,2004,0
Germany,2005,0
Germany,2006,0
Germany,2007,0
Germany,2008,0
Germany,2009,0
Germany,2010,0
Germany,2011,0
Germany,2012,0
Germany,2013,0
Germany,2014,0
Germany,2015,0
Germany,2016,0
Germany,2017,0.093014914
Germany,2018,0
Ghana,1987,27.42758624
Ghana,1988,26.87667321
Ghana,1991,31.71644944
Ghana,1998,23.17399422
Ghana,2005,16.14210797
Ghana,2012,8.321607216
Ghana,2016,9.357538294
Greece,1995,1.123286678
Greece,2000,0.39943318
Greece,2003,0.407831363
Greece,2004,0.494759562
Greece,2005,0.214658218
Greece,2006,0.329161432
Greece,2007,0.407943417
Greece,2008,0.288634997
Greece,2009,0.532711577
Greece,2010,0.717073485
Greece,2011,0.85019945
Greece,2012,0.625712501
Greece,2013,0.320783246
Greece,2014,0.817983029
Greece,2015,0.78148664
Greece,2016,0.562286994
Greece,2017,0.420238177
Greece,2018,0.116361857
Greece,2019,0.419611067
Guatemala,1986,24.18265565
Guatemala,1989,18.10241207
Guatemala,1998,5.309601895
Guatemala,2000,3.451351616
Guatemala,2006,3.9422467
Guatemala,2014,2.704622725
Guinea,1991,56.61323699
Guinea,1994,14.60939759
Guinea,2002,20.66096345
Guinea,2007,16.47879667
Guinea,2012,6.629421807
Guinea,2018,3.087605128
Guinea-Bissau,1993,14.63246832
Guinea-Bissau,2002,18.37274177
Guinea-Bissau,2010,30.26302618
Guinea-Bissau,2018,4.703881343
Guyana,1992,10.74635223
Guyana,1998,5.869977002
Haiti,2001,37.47066095
Haiti,2012,10.10894194
Haiti,2012,31.73841184
High income countries,1990,0.290376704
High income countries,1991,0.285543204
High income countries,1992,0.305821423
High income countries,1993,0.332830158
High income countries,1994,0.332807232
High income countries,1995,0.335044723
High income countries,1996,0.328340924
High income countries,1997,0.355448774
High income countries,1998,0.387715222
High income countries,1999,0.345138961
High income countries,2000,0.33584681
High income countries,2001,0.363744283
High income countries,2002,0.35430101
High income countries,2003,0.393791514
High income countries,2004,0.398540131
High income countries,2005,0.399648066
High income countries,2006,0.380712243
High income countries,2007,0.364194003
High income countries,2008,0.389073403
High income countries,2009,0.352349915
High income countries,2010,0.40062156
High income countries,2011,0.419693635
High income countries,2012,0.411625182
High income countries,2013,0.435761075
High income countries,2014,0.467903891
High income countries,2015,0.475180847
High income countries,2016,0.458261377
High income countries,2017,0.485253016
High income countries,2018,0.429181183
High income countries,2019,0.400741427
Honduras,1986,23.16977738
Honduras,1989,17.71898231
Honduras,1990,19.33382193
Honduras,1991,12.21875029
Honduras,1992,9.721382212
Honduras,1993,7.965009295
Honduras,1994,9.712342887
Honduras,1995,10.11506457
Honduras,1996,12.33511443
Honduras,1997,6.983484055
Honduras,1998,12.32435417
Honduras,1999,12.1407881
Honduras,2001,8.157304061
Honduras,2002,9.281380921
Honduras,2003,11.70825665
Honduras,2004,11.1534284
Honduras,2005,12.23447728
Honduras,2006,9.916889962
Honduras,2007,5.908101913
Honduras,2008,6.036495895
Honduras,2009,4.239494528
Honduras,2010,4.73462808
Honduras,2011,5.547982764
Honduras,2012,6.784616389
Honduras,2013,5.219856881
Honduras,2014,4.266063685
Honduras,2015,4.268003923
Honduras,2016,5.499520055
Honduras,2017,4.972300663
Honduras,2018,5.098945747
Honduras,2019,4.296727166
Hungary,1987,0.063920654
Hungary,1989,0.023112258
Hungary,1991,1.004296495
Hungary,1993,0.159700204
Hungary,1994,0.540248537
Hungary,1998,0.006141761
Hungary,1999,0.014179358
Hungary,1999,0.137662875
Hungary,2000,0.003889223
Hungary,2001,0
Hungary,2002,0
Hungary,2003,0.003441362
Hungary,2004,0
Hungary,2004,0.065855959
Hungary,2005,0
Hungary,2005,0.373528646
Hungary,2006,0
Hungary,2006,0.086177632
Hungary,2007,0
Hungary,2007,0.042356266
Hungary,2008,0.006311793
Hungary,2009,0.030685231
Hungary,2010,0.014776377
Hungary,2011,0.036676748
Hungary,2012,0.199154206
Hungary,2013,0.034333037
Hungary,2014,0.458523047
Hungary,2015,0.330526088
Hungary,2016,0.78239804
Hungary,2017,0.369584242
Hungary,2018,0.133551335
Hungary,2019,0.129523405
Iceland,2003,0
Iceland,2004,0.104395346
Iceland,2005,0.012344915
Iceland,2006,0.075568122
Iceland,2007,0.025250846
Iceland,2008,0.047950737
Iceland,2009,0.058624831
Iceland,2010,0.101229875
Iceland,2011,0.100881896
Iceland,2012,0.022529942
Iceland,2013,0.039975252
Iceland,2014,0
Iceland,2015,0.006387547
Iceland,2016,0
Iceland,2017,0
India,1977,21.83526389
India,1977,24.25777075
India,1977,13.25937404
India,1983,17.81569142
India,1983,20.22918286
India,1983,10.12201154
India,1987,14.49991928
India,1987,16.08083849
India,1987,9.712070745
India,1993,12.76774639
India,1993,14.60681372
India,1993,7.585060708
India,2004,9.803674417
India,2004,11.18126581
India,2004,6.415008351
India,2009,7.486286729
India,2009,8.716540753
India,2009,4.694394011
India,2011,4.636682183
India,2011,5.425744501
India,2011,2.90284414
India,2015,3.748256944
India,2015,4.423412405
India,2015,2.363567206
India,2016,3.644118888
India,2016,4.032435724
India,2016,2.86217222
India,2017,2.513588623
India,2017,2.627504403
India,2017,2.288469345
India,2018,2.1598694
India,2018,2.073621742
India,2018,2.327067694
India,2019,1.842327276
India,2019,2.120521151
India,2019,1.313507125
Indonesia,1984,30.25494559
Indonesia,1984,35.49019629
Indonesia,1984,14.75160206
Indonesia,1987,28.54642132
Indonesia,1987,33.00440559
Indonesia,1987,16.98865464
Indonesia,1990,20.4806023
Indonesia,1990,24.69505389
Indonesia,1990,10.91513118
Indonesia,1993,20.22488621
Indonesia,1993,25.21289322
Indonesia,1993,10.45896801
Indonesia,1996,15.0551854
Indonesia,1996,19.53517127
Indonesia,1996,7.503518536
Indonesia,1998,24.63745832
Indonesia,1998,30.78820226
Indonesia,1998,15.25327457
Indonesia,1999,11.80107311
Indonesia,1999,15.07156546
Indonesia,1999,7.054080813
Indonesia,2000,10.66141467
Indonesia,2000,13.56401121
Indonesia,2000,6.653396164
Indonesia,2001,9.237461215
Indonesia,2001,12.32239173
Indonesia,2001,5.111746141
Indonesia,2002,5.343127374
Indonesia,2002,7.936659744
Indonesia,2002,1.983821954
Indonesia,2003,5.406687622
Indonesia,2003,7.816229479
Indonesia,2003,2.383950073
Indonesia,2004,6.333320746
Indonesia,2004,9.451554611
Indonesia,2004,2.545014319
Indonesia,2005,5.314062251
Indonesia,2005,8.00376713
Indonesia,2005,2.149200745
Indonesia,2006,7.492856157
Indonesia,2006,11.04360822
Indonesia,2006,3.446466549
Indonesia,2007,5.694362275
Indonesia,2007,8.427561353
Indonesia,2007,2.6776948
Indonesia,2008,5.341760574
Indonesia,2008,7.759978875
Indonesia,2008,2.756941111
Indonesia,2009,4.291468497
Indonesia,2009,6.089068418
Indonesia,2009,2.43050221
Indonesia,2010,3.507550435
Indonesia,2010,5.069373594
Indonesia,2010,1.940345358
Indonesia,2011,2.856706374
Indonesia,2011,4.029124388
Indonesia,2011,1.711863758
Indonesia,2012,2.337803116
Indonesia,2012,3.235093785
Indonesia,2012,1.485170492
Indonesia,2013,1.758428502
Indonesia,2013,2.40626096
Indonesia,2013,1.159350254
Indonesia,2014,1.453192963
Indonesia,2014,1.925620402
Indonesia,2014,1.02806661
Indonesia,2015,1.404671064
Indonesia,2015,1.759786203
Indonesia,2015,1.093691371
Indonesia,2016,1.213361643
Indonesia,2016,1.643243838
Indonesia,2016,0.847003501
Indonesia,2017,1.036929898
Indonesia,2017,1.346672176
Indonesia,2017,0.779990974
Indonesia,2018,0.815722874
Indonesia,2018,1.10113957
Indonesia,2018,0.58524857
Indonesia,2019,0.573879283
Indonesia,2019,0.794186578
Indonesia,2019,0.40067529
Indonesia,2020,0.455940156
Indonesia,2020,0.639387678
Indonesia,2020,0.315510059
Indonesia,2021,0.45556274
Indonesia,2021,0.587527716
Indonesia,2021,0.357182147
Iran,1986,2.29315224
Iran,1990,2.206722666
Iran,1994,0.891932942
Iran,1998,0.81562956
Iran,2005,0.190830073
Iran,2006,0.164718892
Iran,2009,0.42448264
Iran,2013,0.051453021
Iran,2014,0.130087629
Iran,2015,0.114502805
Iran,2016,0.112297385
Iran,2017,0.103448078
Iran,2018,0.165637291
Iran,2019,0.204063115
Iraq,2006,0.002325536
Iraq,2012,0.00851221
Ireland,1987,0.312365569
Ireland,1994,0.132591845
Ireland,1995,0.142032894
Ireland,1996,0.090287143
Ireland,2000,0.030140619
Ireland,2002,0.057744392
Ireland,2003,0.069926615
Ireland,2004,0.027313211
Ireland,2005,0.015539551
Ireland,2006,0.107459851
Ireland,2007,0.053497262
Ireland,2008,0.123585611
Ireland,2009,0.363035412
Ireland,2010,0.350303624
Ireland,2011,0.367624586
Ireland,2012,0.144560113
Ireland,2013,0.510088191
Ireland,2014,0.318319144
Ireland,2015,0.265773182
Ireland,2016,0.092743825
Ireland,2017,0.200361022
Ireland,2018,0.002896851
Israel,1979,0
Israel,1986,0.118492113
Israel,1992,0.040097188
Israel,1997,0.206711688
Israel,2001,0.045967186
Israel,2002,0.304874106
Israel,2003,0.18712454
Israel,2004,0.277430642
Israel,2005,0.351741229
Israel,2006,0.108016865
Israel,2007,0.191800638
Israel,2008,0.184804722
Israel,2009,0.205720114
Israel,2010,0.136624819
Israel,2011,0.1560659
Israel,2012,0.307140359
Israel,2013,0.225426326
Israel,2014,0.177945906
Israel,2015,0.190888854
Israel,2016,0.060897429
Israel,2017,0.192468544
Israel,2018,0.167393299
Italy,1986,0.069504377
Italy,1987,1.017166037
Italy,1989,0
Italy,1991,0.222670413
Italy,1993,0.790828298
Italy,1995,0.521466961
Italy,1998,1.387562893
Italy,2000,1.119074801
Italy,2003,0.543130968
Italy,2004,0.489970924
Italy,2005,0.501950642
Italy,2006,0.499742026
Italy,2007,0.506922826
Italy,2008,0.495770968
Italy,2009,0.615768899
Italy,2010,0.916680621
Italy,2011,0.877389247
Italy,2012,0.823805615
Italy,2013,1.084387412
Italy,2014,0.905135711
Italy,2015,1.408774548
Italy,2016,1.240197353
Italy,2017,1.115803239
Italy,2018,1.016931703
Jamaica,1988,1.283359188
Jamaica,1990,0.59506237
Jamaica,1993,1.940538611
Jamaica,1996,0.594274277
Jamaica,1999,0.538785632
Jamaica,2002,0.547158594
Jamaica,2004,0.255037431
Japan,2008,0.200263743
Japan,2010,0
Japan,2013,0.198885462
Jordan,1986,0
Jordan,1992,0.134018724
Jordan,1997,0.112950317
Jordan,2002,0.023520258
Jordan,2006,0.010972184
Jordan,2008,0.002840193
Jordan,2010,0.008150234
Kazakhstan,1993,1.460722192
Kazakhstan,1996,2.152556216
Kazakhstan,2001,3.274404795
Kazakhstan,2002,1.914083444
Kazakhstan,2003,1.261605581
Kazakhstan,2004,0.563889682
Kazakhstan,2005,2.071332106
Kazakhstan,2006,0.159809028
Kazakhstan,2007,0.063986757
Kazakhstan,2008,0.017322251
Kazakhstan,2009,0.031520347
Kazakhstan,2010,0.028319193
Kazakhstan,2011,0.010059605
Kazakhstan,2012,0.007381243
Kazakhstan,2013,0.006957778
Kazakhstan,2014,0.001320382
Kazakhstan,2015,0.00359699
Kazakhstan,2016,0.006190624
Kazakhstan,2017,0.008419788
Kazakhstan,2018,0.002325296
Kenya,1992,9.426796613
Kenya,1994,8.944131871
Kenya,1997,7.176734245
Kenya,2005,12.93825419
Kenya,2015,8.635819277
Kiribati,2006,3.68169904
Kiribati,2019,0.26205631
Kosovo,2003,0.290261582
Kosovo,2005,0.873945795
Kosovo,2006,0.639343905
Kosovo,2009,0.634034743
Kosovo,2010,0.475846575
Kosovo,2011,0.251688914
Kosovo,2012,0.106285969
Kosovo,2013,0.096168611
Kosovo,2014,0.21991238
Kosovo,2015,0.119666704
Kosovo,2016,0.163205578
Kosovo,2017,0.167847855
Kyrgyzstan,1998,10.85803562
Kyrgyzstan,2000,10.08111573
Kyrgyzstan,2001,8.223485997
Kyrgyzstan,2002,7.716639066
Kyrgyzstan,2003,5.329914821
Kyrgyzstan,2004,2.382438647
Kyrgyzstan,2005,2.594539058
Kyrgyzstan,2006,1.481588818
Kyrgyzstan,2007,1.693012794
Kyrgyzstan,2008,0.628369881
Kyrgyzstan,2009,0.278782209
Kyrgyzstan,2010,0.977523831
Kyrgyzstan,2011,0.171474012
Kyrgyzstan,2012,0.663366036
Kyrgyzstan,2013,0.385676259
Kyrgyzstan,2014,0.188708479
Kyrgyzstan,2015,0.399896503
Kyrgyzstan,2016,0.200992626
Kyrgyzstan,2017,0.230958858
Kyrgyzstan,2018,0.108131082
Kyrgyzstan,2019,0.160750504
Kyrgyzstan,2020,0.196136667
Laos,1992,5.003798083
Laos,1997,11.94669777
Laos,2002,5.385844776
Laos,2007,4.289263341
Laos,2012,2.055743212
Laos,2018,1.1861096
Latin America and the Caribbean,1990,7.184398227
Latin America and the Caribbean,1991,6.793953935
Latin America and the Caribbean,1992,6.903317797
Latin America and the Caribbean,1993,6.80065068
Latin America and the Caribbean,1994,6.263063854
Latin America and the Caribbean,1995,6.206019405
Latin America and the Caribbean,1996,7.23800473
Latin America and the Caribbean,1997,6.761053769
Latin America and the Caribbean,1998,6.354572614
Latin America and the Caribbean,1999,6.413485675
Latin America and the Caribbean,2000,5.936573015
Latin America and the Caribbean,2001,5.640548102
Latin America and the Caribbean,2002,4.972451157
Latin America and the Caribbean,2003,4.873934236
Latin America and the Caribbean,2004,4.346121501
Latin America and the Caribbean,2005,4.191186615
Latin America and the Caribbean,2006,3.382307944
Latin America and the Caribbean,2007,3.317085576
Latin America and the Caribbean,2008,3.036137945
Latin America and the Caribbean,2009,2.834735235
Latin America and the Caribbean,2010,2.623026844
Latin America and the Caribbean,2011,2.439871568
Latin America and the Caribbean,2012,1.85057353
Latin America and the Caribbean,2013,1.603005006
Latin America and the Caribbean,2014,1.478378872
Latin America and the Caribbean,2015,1.387357724
Latin America and the Caribbean,2016,1.5219787
Latin America and the Caribbean,2017,1.531835658
Latin America and the Caribbean,2018,1.49509195
Latin America and the Caribbean,2019,1.537923798
Latvia,1993,0.000992343
Latvia,1995,6.30E-05
Latvia,1996,0.234877224
Latvia,1997,0.605083786
Latvia,1998,0.438589463
Latvia,2002,0.219625886
Latvia,2003,0.115109438
Latvia,2004,0.056339993
Latvia,2004,1.282694576
Latvia,2005,1.194772896
Latvia,2006,0.844809067
Latvia,2007,0.003005588
Latvia,2007,0.352432086
Latvia,2008,0.004386831
Latvia,2008,0.558686536
Latvia,2009,0.053645098
Latvia,2009,0.974045662
Latvia,2010,0.773799944
Latvia,2011,0.470379819
Latvia,2012,0.501496147
Latvia,2013,0.64463966
Latvia,2014,0.397426784
Latvia,2015,0.366381173
Latvia,2016,0.291463135
Latvia,2017,0.337575042
Latvia,2018,0.176457506
Latvia,2019,0.182636357
Lebanon,2011,0
Lesotho,1986,27.32648228
Lesotho,1994,31.18931375
Lesotho,2002,35.95767941
Lesotho,2017,11.62922822
Liberia,2007,19.56092128
Liberia,2014,6.379603494
Liberia,2016,7.476384016
Lithuania,1993,0.833924576
Lithuania,1996,0
Lithuania,1998,0.054218074
Lithuania,1999,0.043640367
Lithuania,2000,0.028108887
Lithuania,2001,0.134210219
Lithuania,2002,0.067521055
Lithuania,2003,0.032222748
Lithuania,2004,0.024098483
Lithuania,2004,1.297913673
Lithuania,2005,0.863085223
Lithuania,2006,0.70885005
Lithuania,2007,0.792276575
Lithuania,2008,0.026433906
Lithuania,2008,0.85027246
Lithuania,2009,1.153481657
Lithuania,2010,1.008704145
Lithuania,2011,0.486826414
Lithuania,2012,0.655190221
Lithuania,2013,0.467793276
Lithuania,2014,0.667595284
Lithuania,2015,0.534624282
Lithuania,2016,0.707134233
Lithuania,2017,0.813179871
Lithuania,2018,0.469391411
Lithuania,2019,0.352700165
Luxembourg,1985,0
Luxembourg,1991,0
Luxembourg,1994,0
Luxembourg,1997,0
Luxembourg,2000,0
Luxembourg,2003,0.042890533
Luxembourg,2004,0.006124788
Luxembourg,2005,0.013329974
Luxembourg,2006,0
Luxembourg,2007,0.006272623
Luxembourg,2008,0
Luxembourg,2009,0.030398639
Luxembourg,2010,0
Luxembourg,2011,0.050474038
Luxembourg,2012,0.029907208
Luxembourg,2013,0.063528027
Luxembourg,2014,0.114108646
Luxembourg,2015,0.216257421
Luxembourg,2016,0.062283478
Luxembourg,2017,0.169909403
Luxembourg,2018,0.12206357
Luxembourg,2019,0.087472484
Madagascar,1980,19.46212646
Madagascar,1993,33.09305233
Madagascar,1997,30.76806322
Madagascar,1999,29.65981777
Madagascar,2001,36.12844173
Madagascar,2005,32.86245363
Madagascar,2010,40.25226899
Madagascar,2012,42.58576865
Malawi,1997,21.42124877
Malawi,2004,27.90789017
Malawi,2010,30.74560783
Malawi,2016,25.99570513
Malawi,2019,29.31359501
Malaysia,1984,0.743833177
Malaysia,1987,0.44576043
Malaysia,1989,0.346016702
Malaysia,1992,0.194274039
Malaysia,1995,0.324451914
Malaysia,1997,0.06586243
Malaysia,2003,0.308506015
Malaysia,2006,0.158853976
Malaysia,2008,0.137921676
Malaysia,2011,0.021511994
Malaysia,2013,0.005506753
Malaysia,2015,0.002375469
Maldives,2002,1.500210176
Maldives,2009,0.792144763
Maldives,2016,0
Maldives,2019,0
Mali,1994,51.36234175
Mali,2001,22.35361717
Mali,2006,17.05915822
Mali,2009,14.65722771
Mali,2018,2.950592979
Malta,2006,0.180156496
Malta,2007,0.224703507
Malta,2008,0.063292736
Malta,2009,0.211089283
Malta,2010,0.121671444
Malta,2011,0.143888235
Malta,2012,0.041442131
Malta,2013,0.005460075
Malta,2014,0
Malta,2015,0.066807927
Malta,2016,0.067885831
Malta,2017,0.092307879
Malta,2018,0.054353455
Malta,2019,0.14082486
Marshall Islands,2019,0.18436532
Mauritania,1987,18.01762522
Mauritania,1993,14.47593317
Mauritania,1995,6.560733393
Mauritania,2000,6.03380718
Mauritania,2004,4.720675169
Mauritania,2008,3.014007056
Mauritania,2014,1.559373938
Mauritius,2006,0.053883814
Mauritius,2012,0.073496748
Mauritius,2017,0.014769907
Mexico,1984,2.21279271
Mexico,1989,3.316016941
Mexico,1992,1.99766722
Mexico,1994,2.258869163
Mexico,1996,7.216998741
Mexico,1998,4.275892095
Mexico,2000,2.844986959
Mexico,2002,2.049827975
Mexico,2004,1.959858833
Mexico,2005,2.142089962
Mexico,2006,1.22448732
Mexico,2008,1.716594756
Mexico,2010,1.560761254
Mexico,2012,1.180042448
Mexico,2014,1.099304372
Mexico,2016,0.922100305
Mexico,2018,0.742630876
Mexico,2020,0.955568902
Micronesia (country),2000,24.44965105
Micronesia (country),2005,1.885640681
Micronesia (country),2013,5.915153526
